x,y
184,59.6042
2927,48.0
210,26.36
2640,47.0
139,29.175
6532,51.0417
138,56.875
254,60.8936
723,67.3846
2958,40.2778
6940,57.7778
683,39.75
139,76.6531
65,62.4865
82,71.6087
1694,67.0244
3538,54.7917
57,67.2727
140,63.6667
1459,55.3478
1460,38.069
140,33.5227
131,91.5455
1493,39.9545
2446,71.6
477,43.0435
114,54.1556
1596,49.8929
193,45.32
1292,27.087
3040,53.3077
390,25.193
67,52.1563
1795,32.619
152,55.375
6688,41.1429
258,64.1
44,42.6667
2500,40.8889
3309,42.5
83,61.3571
2070,36.3333
777,60.4583
40,94.1111
6531,24.3043
95,78.8571
1916,36.6481
2026,29.1786
1443,41.4762
559,70.5833
2123,26.6563
2234,38.6875
317,31.0488
7117,84.2333
39,80.2083
455,87.2326
1734,24.3333
4020,45.2273
1134,43.525
141,35.549
3644,47.037
1255,23.1373
393,92.5862
2312,56.24
2029,90.2821
383,49.3214
97,58.1818
1197,85.3571
598,56.92
197,53.0
243,82.3333
574,29.4828
361,61.3214
1225,61.0
1063,22.4167
2914,46.7632
158,38.4211
774,31.7755
2195,49.7727
3547,36.2857
4782,90.5714
1199,74.4583
2993,29.7143
2012,31.3438
766,54.7258
1824,60.16
2009,34.1613
1090,32.8636
5492,56.8788
696,40.7308
3838,31.2308
3816,65.8824
328,30.9697
12,69.8824
711,43.1136
1259,27.5
778,58.7568
30,40.4643
8654,51.0952
1341,82.2857
47,54.125
2873,36.0588
121,40.8421
3105,61.8649
1039,37.7727
1283,40.3939
2298,93.3636
1788,41.7317
90,66.7273
1902,52.525
150,47.3714
33,34.913
114,70.2609
2090,51.7027
7114,53.9737
276,34.2069
647,75.0
45,66.6071
83,59.8276
1034,31.4545
106,28.7308
2426,24.5854
2551,37.1923
98,24.8148
2230,27.3103
1014,49.5556
3112,41.25
4693,55.6364
7178,42.7021
75,39.5517
658,89.8438
1823,35.5833
4011,41.7222
1817,42.7391
674,48.6071
475,79.3214
366,63.5385
1473,34.4074
107,61.9259
2046,56.069
50,44.3636
144,48.1364
191,61.8444
5307,33.5806
3935,23.4792
128,57.449
3137,25.2609
44,53.6667
677,29.0732
60,49.9714
0,54.6905
2006,27.5
455,42.76
1485,76.5946
3740,33.0526
414,35.1304
169,48.3182
2678,41.5938
2872,74.9583
192,27.3265
664,38.0
2944,85.1842
2677,36.5938
176,32.087
2929,40.1957
178,29.5909
1267,48.3939
5488,28.12
123,42.7917
406,54.2381
0,31.6757
1736,44.5769
283,64.4074
1551,46.5769
155,54.5238
340,44.7353
1936,80.4
204,90.4167
3685,27.4583
4690,57.8649
347,34.9677
1646,40.6774
319,41.36
2831,33.36
1140,46.9545
249,39.5484
4359,70.5417
1395,32.6522
3434,34.0566
1139,50.44
28,65.4545
1476,25.6087
174,75.8718
7167,27.6
835,43.8182
4739,24.5676
2503,31.766
150,72.0645
4726,38.4865
255,44.4667
3581,23.6731
1711,41.863
1555,47.4286
11,76.2414
1122,31.0455
10,27.3929
1657,41.52
22,49.8387
2549,35.0
1554,45.5313
358,54.5455
1486,52.8333
2789,80.4762
2427,40.5238
1691,22.1636
1130,47.7143
174,63.2941
237,47.6786
3288,23.9149
135,43.2222
1905,46.4848
3757,71.75
1283,39.4643
737,36.069
2797,58.4462
1261,44.2353
2678,44.4348
118,95.0952
1290,64.6765
4699,47.7037
217,35.0769
2255,36.4737
2020,57.6053
67,38.775
7527,35.1333
105,47.3077
396,44.623
2042,62.3824
33,60.375
1389,41.9259
1127,43.1892
457,70.5926
557,39.5116
5305,50.381
2085,25.6875
115,81.5217
3955,66.0435
155,54.697
77,86.3478
3206,46.8333
7,63.4444
1360,35.551
3622,29.0441
46,62.4634
238,51.0882
1318,25.55
397,66.4583
2814,31.9
1480,29.4706
211,36.7179
2264,33.1379
16,83.5667
716,27.0833
253,80.5238
8660,34.9643
318,52.8065
175,88.3125
71,59.1852
845,53.1304
1268,47.5
82,81.44
2092,21.7222
3123,44.3478
127,42.5909
2064,37.2889
1064,29.1765
2973,57.4828
1238,29.5263
35,47.0645
3824,64.1818
1392,36.3235
31,52.8
1175,29.4651
2029,29.0164
1420,27.4667
256,44.4348
7,63.7241
2129,24.4516
597,48.8966
2133,49.9048
676,29.9149
342,51.8043
2805,26.9048
88,87.3333
92,46.3036
81,64.4884
1662,43.2558
54,46.0
3644,41.36
114,33.9524
51,89.9623
33,53.5385
2429,62.7857
1402,57.4333
927,39.46
2992,26.0333
975,65.6538
1637,49.4643
57,42.9559
1391,59.7609
59,57.439
1605,46.0426
1284,37.9592
609,51.7857
434,66.9706
2233,28.24
3540,60.3182
142,51.5652
1458,81.1667
9581,31.2
2856,42.1071
2125,23.6452
2002,30.0741
1793,67.7273
135,37.8033
230,65.2895
118,40.6905
177,81.8571
45,65.625
1523,43.6
187,58.4038
90,62.6364
931,48.5111
254,53.16
681,32.6875
2433,57.4
238,42.6905
97,57.3636
1759,27.7778
559,38.8929
168,75.0417
1140,43.2727
478,47.0147
2390,43.8421
3818,38.9655
394,54.2083
2231,30.5152
1412,47.3636
273,42.2083
320,63.5294
154,38.2973
1428,55.1364
3045,83.9524
107,33.0435
852,33.6
680,51.9512
1563,27.8077
3607,56.7647
1269,47.2059
1030,22.68
2388,50.4146
7116,56.1714
3423,29.2857
3548,25.6078
1183,36.2
236,76.25
852,30.75
234,33.9831
30,43.8837
8667,51.4167
108,46.1818
98,90.12
151,56.4091
1095,49.72
38,91.4848
685,43.4884
83,41.5172
2007,50.0
3100,49.1071
1400,36.1132
686,54.0857
130,44.875
1029,32.9831
107,34.8033
505,58.7941
1198,76.913
1181,49.3438
2273,34.8438
134,78.4
1409,34.7419
1384,43.0952
1177,95.0
5306,53.1111
820,61.6
75,73.1
213,25.0
129,33.8571
1321,46.4839
14,53.5
595,40.9583
233,37.7083
2448,33.2558
11672,49.6429
3660,44.3778
63,75.8
329,37.6667
5309,42.7419
3099,22.9697
2409,42.963
3537,47.4
325,75.1778
45,38.8095
365,49.3846
1158,63.0526
19,25.9048
336,65.2813
3111,52.3043
2136,67.5429
2548,82.2188
7245,37.8636
63,58.7297
80,68.4848
3678,58.8095
6698,60.2414
1563,68.907
369,26.0417
341,90.05
9580,39.9706
992,33.7308
2449,43.04
1326,44.037
925,39.3611
275,33.4118
66,45.5484
160,44.2432
19,94.8182
2429,46.4483
2088,35.96
660,37.9091
2164,50.4348
119,47.16
141,46.3939
1549,24.8182
1419,26.6531
2549,49.22
1106,68.9722
18,74.2051
3550,54.2581
3763,33.8485
11673,41.0
3579,40.0263
2163,35.0
8668,44.0
2585,38.1563
3520,83.925
442,22.0208
3098,44.9714
1797,58.1739
1393,43.7683
1635,68.6944
2383,39.1364
474,85.78
109,38.5862
419,42.0357
1391,53.1481
2818,33.087
146,24.1481
3819,48.5303
1659,30.1892
161,39.871
1505,56.6552
1976,31.5714
560,64.9167
195,50.9259
1084,38.619
1323,32.1304
2034,36.5714
1769,76.2381
679,51.3667
1931,23.8684
2155,40.1923
3645,29.5217
278,32.0303
1120,26.0833
1180,23.88
53,57.1667
155,25.9524
5483,41.2632
1044,25.86
175,65.4074
146,46.3438
2033,28.6304
384,56.6094
1065,22.1739
37,51.0
1620,27.7347
2862,41.5238
1270,47.7647
19,83.8
3085,56.2286
739,75.0
6941,41.5946
1614,29.0698
4894,83.3023
29,70.9143
659,54.4615
1015,35.4483
186,89.56
2991,28.6667
62,66.6849
2407,62.5
1273,56.1429
4,84.8667
379,78.25
2375,72.4286
2557,54.0465
4,91.3409
1636,26.411
2088,38.64
523,28.4667
75,62.1622
2066,47.3421
1477,34.129
402,47.1818
588,41.2143
610,54.0
798,48.413
1938,26.2836
4695,61.2857
4110,22.2424
2263,29.087
3027,44.7838
2556,48.4286
3580,50.8148
194,36.94
1656,31.8571
741,25.5172
3646,31.8108
3605,28.549
1648,83.931
1796,40.7188
358,74.16
3544,78.3182
3448,48.5641
5,73.0
217,33.92
1394,89.1304
1804,62.5
122,50.5172
46,44.8621
322,54.2462
408,43.5455
2976,53.68
2140,71.3043
2269,41.3214
2121,28.6087
112,51.7143
929,71.6111
1932,54.375
2680,43.5862
646,34.5313
1354,27.0
2633,62.537
1397,39.3929
1423,36.06
142,51.2667
1308,27.3333
43,61.1563
2748,26.1351
315,64.8077
1981,25.5333
277,48.4231
344,28.7826
568,31.2581
1487,58.2273
240,56.7273
4872,22.4444
46,40.8065
1486,50.3438
1132,43.8929
1636,41.3226
2074,69.2143
1131,31.7708
3435,44.3125
677,30.75
1322,23.36
403,32.16
33,80.0909
3530,80.7917
277,86.3636
421,65.4474
285,40.2
2875,67.8095
1300,23.8929
725,41.4583
333,24.0455
311,59.4231
23,43.7101
2449,56.878
304,31.4839
92,50.9655
227,47.0
43,53.4407
2151,33.8621
945,54.625
1911,29.9762
334,38.5909
281,42.1786
89,70.5588
89,53.9211
515,80.2917
550,67.2
1780,37.4242
2681,43.0
3582,41.0
407,70.0488
2941,27.6
1036,88.4762
32,80.5641
337,63.5714
983,23.9583
824,36.7308
3546,26.2381
27,53.4821
108,44.8276
256,64.119
3096,24.4103
30,73.6047
178,36.4231
1709,45.1379
3046,31.8636
1411,35.2692
3138,44.12
6536,39.3529
17,67.2759
2239,47.6552
2814,22.4074
45,56.2241
1229,66.5455
41,91.28
2698,36.85
93,72.0333
4538,49.0714
224,74.4865
136,41.1905
1488,60.8621
148,68.7222
1793,31.5484
3764,28.9744
2815,56.2759
124,61.0
257,63.6452
4021,34.1471
1244,23.7442
3608,29.62
3703,69.5
240,39.5909
79,80.2609
2589,48.3448
738,50.9643
2198,29.8
476,38.8269
50,22.9
2559,53.475
1712,28.7568
1369,42.9474
1850,31.1064
2658,64.0
5486,41.3929
5249,42.766
280,48.3913
2452,73.6875
98,87.3333
73,73.4048
4539,44.0794
2259,47.9783
227,72.8077
6702,39.5385
1002,55.24
2044,48.675
226,75.0313
3128,26.875
2628,54.7576
1183,25.4324
392,81.3214
3653,28.303
44,89.9524
1713,32.8772
154,80.2222
296,54.4068
48,50.5
2632,33.8929
2445,39.4516
2426,87.4211
641,61.125
440,79.0833
138,49.0313
660,81.9444
998,34.7647
1178,35.3636
24,65.52
2928,31.6809
1781,49.2059
678,64.24
848,57.9615
676,45.625
413,32.7143
1495,33.5714
377,71.7407
166,92.52
646,39.0476
259,59.4839
171,36.2857
146,87.1364
99,43.0465
2560,30.9756
19,78.3659
794,50.875
46,51.3448
222,70.2692
602,59.1765
2379,78.4375
1234,34.5
2240,55.44
702,34.2414
6734,44.125
174,50.8293
4701,92.8636
355,92.6522
2745,45.2
82,69.4615
56,54.5
387,28.8679
1426,38.0
2430,76.6087
2139,32.4848
450,30.678
88,47.3235
891,53.3846
2048,78.6875
1133,44.7826
4,82.9524
1108,73.12
157,37.5789
3647,28.8837
3646,45.7188
239,48.1923
5709,43.8438
412,25.1429
6703,33.4167
157,82.4762
2699,25.8261
1274,48.3548
2819,26.2857
372,45.4138
9577,74.0
2157,33.4286
2428,72.0606
7246,44.1316
1037,48.8889
2690,37.122
7692,45.2414
730,35.303
1653,49.6122
1624,45.25
2701,54.0833
30,54.7222
58,30.0612
320,38.22
65,45.619
3586,34.6452
2659,37.973
528,63.8889
1839,74.4762
2703,44.2857
1633,46.9608
3438,25.3429
3578,32.7647
639,36.7297
2828,22.5745
2431,37.1212
136,27.1429
36,77.6538
1819,46.1538
7533,48.5
889,77.3077
2425,64.55
140,43.1556
1939,51.6818
174,40.2941
1182,41.3438
825,45.4528
4791,56.8
1798,34.2609
2422,36.7949
1448,37.675
2679,22.6786
17,40.069
3821,33.4286
267,78.3636
6317,54.7419
636,32.9189
10,58.0938
3611,23.2143
663,56.4091
50,34.875
1135,56.1892
1285,35.6042
35,64.5952
345,56.2308
214,36.82
3758,53.4091
1919,33.32
97,35.0455
447,62.3871
6745,22.0769
94,65.25
2199,30.6981
3289,41.9032
104,37.8696
477,53.7273
1097,46.6531
1622,64.2069
2672,50.1094
3590,57.7778
136,43.0357
3765,36.625
251,54.0417
3262,24.3333
9582,29.25
7,56.0
10,62.2857
181,86.4615
3767,30.3864
437,38.3061
1280,44.2308
2144,56.125
420,25.7381
90,46.48
37,92.7826
687,76.5741
849,64.3571
241,47.74
4023,49.6047
2586,53.2549
2009,54.2708
1629,49.7069
104,51.2059
1796,37.8095
1783,67.1852
2788,77.5185
227,43.6481
2086,43.25
418,56.64
1574,70.1714
102,38.1154
52,72.2667
251,40.4483
413,64.1304
66,38.6471
139,43.6897
754,68.7556
272,40.6757
321,51.2759
1287,25.2778
1658,47.0488
1107,89.6333
2275,42.8235
1656,35.3913
2806,21.9063
3131,42.9825
1427,40.4483
2502,37.3
421,28.7727
440,38.3182
5193,23.7705
3541,87.7857
58,52.0
1262,76.8
1477,43.5208
3705,39.5
49,40.4478
171,38.1795
2355,22.0
1575,38.6923
150,30.9697
5201,34.8605
252,56.9077
1950,47.8971
2434,49.2083
4201,50.5714
5417,66.8571
616,82.3784
175,28.5897
3028,83.3438
165,64.0667
1715,30.0946
637,37.4324
2313,52.1957
7251,34.339
3449,66.8182
2093,45.5714
103,44.0
68,57.069
261,24.1379
197,94.6667
680,44.04
2276,52.7586
3585,47.0
1272,72.6667
268,73.9118
1795,41.3043
2374,58.6818
1230,36.0732
218,22.2727
2793,69.28
248,62.6818
40,31.2889
3210,74.8182
3625,25.9355
86,82.3429
83,34.4348
679,38.34
3691,83.75
1142,51.4828
250,93.3043
709,35.9524
443,24.45
1045,48.4231
423,73.2903
3614,36.7391
139,76.4865
73,83.3333
2376,53.5652
15,82.125
612,78.3548
3290,24.2963
437,50.7391
39,40.6207
3041,52.6176
1275,50.3333
3704,52.1579
2790,83.1818
29,67.1481
2145,54.5
139,49.9286
199,35.1739
2423,44.6481
576,29.1212
3551,41.2222
422,52.8438
2124,50.0541
2083,58.1923
2073,58.0541
3642,24.5075
3291,28.2326
414,27.025
3100,70.1842
367,35.7324
31,55.9048
3926,45.0417
1909,53.4286
144,48.5714
242,26.3256
1369,38.96
13,74.7391
1090,42.4286
7682,44.7273
18,88.36
340,39.129
836,43.0
3296,40.1176
2166,60.8077
2509,73.7813
348,73.6818
1231,38.4667
64,70.5
518,29.8333
1711,39.1429
59,53.12
2039,59.8889
529,71.0
350,51.1176
2432,27.5256
3697,53.9524
7532,48.8571
2792,54.2917
1637,35.9859
4733,21.5867
2038,36.1333
3748,50.9444
459,86.1667
2200,86.76
154,33.2245
215,58.2759
1820,29.8571
20,76.9545
1239,30.42
1046,24.0455
159,44.5862
518,28.3529
161,28.4182
962,48.8
157,36.0
5305,36.5833
575,59.3714
3759,76.5833
223,45.814
34,90.0769
44,85.7667
137,50.25
116,73.22
2391,41.6875
84,72.7917
1192,74.087
69,49.5152
216,57.1429
2452,35.0
948,27.7742
2825,27.4737
24,79.3721
3648,28.7292
376,45.2245
1729,52.2093
1638,84.6897
661,41.6296
394,59.7857
31,44.4146
218,59.7429
2201,79.0
20,57.5556
1489,53.4167
395,68.2857
191,65.0
255,55.9048
415,70.1905
977,61.0385
2405,23.0
214,45.3
795,23.3611
7190,30.8333
174,65.2658
2356,42.093
284,70.0
1851,45.4737
129,43.5
257,46.7959
73,80.3333
357,70.2
154,43.24
2234,26.8148
11,61.12
1328,37.2917
5160,50.3478
1298,42.0
1013,33.2
1567,52.8077
75,77.5122
2378,69.5185
7249,41.9531
1338,28.0
405,25.5
2436,52.5652
3755,40.9286
5237,53.6286
1188,84.3462
124,33.8889
1982,25.5281
1016,54.2083
45,74.1429
5161,55.4828
1934,30.6667
679,73.5833
282,36.8
989,28.2121
519,36.1563
3536,52.0952
6533,25.3095
444,66.3704
9578,56.0
4024,22.6111
198,35.7429
5311,31.6207
11,88.8636
1443,32.02
6943,70.9355
2930,39.6216
7179,36.4074
16,77.1212
1099,46.4
2864,43.8696
16,27.2381
1488,39.4545
2666,25.1045
7180,41.1364
3543,43.6087
4792,51.5833
2264,57.6667
393,56.2308
583,27.2
1288,28.6471
1164,40.9459
103,28.2703
51,90.6364
1826,45.6364
422,39.1923
2408,73.7619
226,74.3333
1066,29.0
1654,51.3846
37,57.4667
171,54.8519
115,54.7857
1725,45.871
2013,42.9231
16,67.7143
2158,54.4286
173,78.9524
84,66.4091
1143,38.9
2824,36.8182
242,29.1429
1731,39.4186
228,47.2917
2172,42.7246
30,58.8929
36,50.3478
1449,53.0909
2453,80.0769
1339,22.2
115,55.1212
3271,28.9688
1800,59.8421
796,25.3243
171,41.12
7186,35.84
601,47.2917
445,28.0625
25,60.9302
4429,40.9167
8,60.7
2043,38.7586
42,73.04
3165,43.9655
1667,40.5135
2107,63.5185
2096,80.5
192,82.3214
169,71.2593
1285,84.84
2508,40.3214
117,41.1786
6704,39.2258
2094,90.5909
3000,23.7857
3762,58.5152
2452,29.6714
135,92.2333
2049,56.7097
2041,28.5357
514,54.25
2202,37.3043
4202,34.2414
2246,60.6957
4794,80.8065
1087,25.3571
863,52.0
4026,26.1429
413,62.2857
530,47.7561
183,53.1458
1284,25.9388
2495,39.1667
3643,36.3333
163,44.2727
1184,27.3659
3708,73.7895
384,38.5455
236,40.2903
348,38.9167
105,50.8696
2773,39.375
652,73.9643
62,84.5938
63,50.1935
2807,28.7619
481,41.4286
562,33.7568
4111,22.7347
1329,28.2609
1091,63.0
3745,40.3571
2693,31.5455
7187,32.7391
94,63.6667
2625,30.1719
0,62.75
3272,64.1111
260,52.9545
351,32.3269
164,31.3333
2169,46.3939
3263,25.1667
1853,49.4468
155,41.3235
3056,32.3333
4027,59.8919
3068,21.7778
86,33.25
20,76.4
255,74.0541
346,36.4138
145,66.1591
2392,36.2308
1282,92.4545
2635,25.28
16,61.7632
3776,38.3556
1003,26.3673
48,55.0
11,65.931
1634,40.7556
353,31.1154
682,28.8545
174,29.2
613,37.0328
194,46.3725
303,51.7
71,80.8788
3460,50.7727
352,56.2542
313,48.0741
2055,41.0526
1635,29.7273
1024,51.8696
243,75.2381
3455,40.6
17,61.56
7642,75.8077
1785,22.2143
144,70.6304
2265,29.1636
1,68.4375
23,75.8889
74,46.973
1666,55.6818
118,94.5789
8,78.4667
947,33.3182
535,43.275
902,57.4727
606,68.871
273,47.0345
2016,54.8571
747,41.6364
9583,39.5217
2017,30.463
3555,22.0
1030,29.2838
704,56.6458
1667,59.825
15,55.4848
1017,35.7436
157,63.2258
2832,29.7391
2424,45.2
7643,27.98
13,45.4583
4112,30.2308
2145,33.5909
1712,40.8679
2,48.6071
302,51.8958
1496,46.4063
4540,59.1282
4012,37.76
5094,55.9615
156,44.0
68,57.2174
2510,36.0789
220,38.8158
5160,33.6984
921,39.9778
172,72.0286
8,63.4118
2509,41.2083
1942,43.5128
9,80.186
441,37.16
5,95.0
1429,44.9286
2796,81.4091
3101,80.0857
36,42.6667
126,57.8485
124,50.4783
4020,46.8571
3160,25.0857
1854,37.5
3109,25.2692
352,42.3333
1402,27.9167
1370,22.0
3151,28.9
326,35.5455
198,52.7907
63,89.4167
8181,75.4872
3928,57.5435
107,62.7576
949,38.6
2369,58.5882
310,59.2917
283,68.4857
157,76.2692
1201,44.5
606,86.3333
1104,24.2857
201,50.619
520,26.4737
175,57.9231
1202,37.7059
732,33.1944
2386,77.7586
1235,24.7241
55,47.775
1914,44.3
5420,52.2424
349,51.8125
140,44.3333
2132,44.9474
445,62.1351
1967,51.5714
1580,43.4545
324,49.037
468,48.6071
1435,69.0333
1069,48.6429
922,34.075
8660,45.9091
2662,64.1591
185,91.4118
4795,70.4
2453,43.5526
3292,21.9615
1915,30.0357
2091,29.7869
119,64.1364
2095,31.6034
336,40.3636
3110,57.3585
389,56.6154
163,82.9355
1042,25.7241
181,46.84
2663,88.7222
645,44.8378
1187,55.8696
119,75.7073
3644,86.2692
454,29.4783
415,37.0909
3104,27.1429
2129,46.1944
1330,31.4242
7174,43.3636
2746,46.84
2015,65.7727
1133,24.0714
2103,23.6897
286,53.6
128,35.6538
3992,28.2353
2003,49.6154
1555,58.8529
3645,30.8333
3092,90.6111
2931,28.2258
24,87.1111
3693,44.6486
2704,42.0
567,71.1351
833,81.3065
160,31.449
1699,39.7037
1432,45.3571
0,21.9
2505,40.7273
404,77.0769
3173,31.5217
3703,38.803
1100,29.6857
224,50.6364
1497,28.0417
867,41.3333
33,44.8
1099,25.9111
2077,40.2069
2511,37.7917
190,92.5714
173,51.8333
3768,37.6364
18,94.375
3099,24.1333
3322,93.3571
32,76.7674
249,37.5952
8182,56.0303
1514,31.0
3751,29.9048
3763,27.0357
1323,28.3235
447,32.2308
1340,51.1739
241,57.6296
95,85.5217
1015,52.7778
3153,82.52
5163,37.7273
536,60.8571
0,49.5111
1101,53.5349
1598,49.7333
39,56.2963
55,84.8095
3743,37.0
143,53.2174
1071,47.375
3936,39.4167
802,68.2
100,43.2182
4028,47.254
582,72.0455
3660,37.9459
263,52.2537
24,49.5313
176,86.2963
66,49.92
4203,32.913
169,55.3478
1004,33.6571
2205,47.5
617,32.9444
2009,34.1429
2206,39.5172
112,65.32
10,84.9167
1488,41.14
2517,44.4889
442,37.0323
743,41.2174
681,39.5455
1396,28.3103
4025,30.6557
1658,24.2692
1058,31.0943
22,49.0606
519,79.3692
1239,75.087
141,68.5682
219,71.7317
1721,42.2679
2393,50.8148
177,60.0
742,70.6452
60,69.8889
1726,47.3438
2643,43.9259
1281,83.7576
21,55.16
2808,27.3878
99,63.7778
244,32.4583
1076,67.0833
305,49.2381
3450,60.96
815,57.7451
1724,40.3438
3144,75.7391
2798,36.8868
3551,46.875
7188,37.2593
0,69.1364
2865,61.1304
3448,63.625
502,23.1053
2171,38.1154
3461,54.8182
2152,39.8077
281,38.3462
2029,32.1765
2133,34.4259
1190,42.6571
715,51.7451
70,65.7391
448,35.4634
3117,23.1875
26,76.4583
22,71.4516
496,47.2051
217,32.1304
4822,21.5957
95,77.625
37,38.5833
1431,49.4375
4823,45.5581
299,42.0455
4912,44.0714
2859,32.4872
75,42.2813
1558,40.2083
537,47.75
300,50.5484
276,78.7308
1291,82.0938
121,50.5652
6946,69.2273
3100,28.5227
14,84.3913
3752,45.48
267,45.5294
38,55.9524
65,42.1667
73,80.1944
1968,38.0
422,43.2692
222,29.5882
565,29.1136
684,36.4091
996,46.8125
166,34.5897
214,82.0161
2567,25.7308
167,37.9524
2655,36.383
3166,30.0
1855,28.4828
386,33.6957
372,34.78
2071,44.7568
423,61.1316
7645,46.28
3118,39.0488
2946,22.7097
235,61.25
4824,37.8605
443,43.5682
1653,43.6
228,37.3333
1803,68.6522
1943,32.7188
4014,42.4186
406,46.1034
13,67.84
125,46.9412
801,44.2222
126,57.9565
206,37.3514
2746,60.0952
189,74.3636
65,69.3056
1944,33.0435
2078,25.2632
120,82.0263
162,73.3333
688,88.2857
4913,51.5357
181,22.7568
166,85.0833
3651,34.68
2587,37.6875
37,89.0476
1370,36.2813
81,58.5455
3154,27.125
3141,45.0952
20,72.2619
264,53.7826
115,90.5455
2309,35.9821
142,74.3333
4368,69.1143
1450,37.6444
545,35.1481
221,31.6364
3654,29.1304
2147,62.9583
2669,49.8261
3581,28.3226
1986,58.64
30,70.8393
159,59.1
997,47.0476
354,41.5484
3546,23.725
610,46.2258
2168,24.0
446,42.7308
2513,62.8276
192,54.3953
1451,48.641
121,66.3673
1452,43.9583
2440,24.0
3655,37.7941
2150,42.4444
455,35.7727
4735,47.1304
3167,38.7667
423,63.1304
1815,45.5833
199,26.6667
90,37.3276
5472,66.3415
576,31.1818
909,41.7241
2983,41.5152
2514,24.6471
1659,25.28
2033,27.9412
2515,66.5
2164,29.6905
70,48.0606
31,39.7826
1165,50.2105
2747,33.5581
14,71.2759
175,33.7436
1749,41.5946
1660,40.5455
3525,84.96
1340,48.5278
1195,44.7708
3965,36.96
6747,28.5938
236,51.225
76,44.1667
53,52.8788
3741,27.4839
4797,66.4118
199,37.5294
2159,30.4348
1740,44.0
1550,42.5641
49,52.9412
3656,76.0476
146,59.8621
1560,46.44
3658,87.1333
2072,57.5873
1263,57.8947
1630,61.6087
155,81.8929
3704,35.56
169,28.92
2510,49.1628
1004,53.1852
560,43.0769
4914,59.8936
2748,47.1489
1143,34.6383
2878,40.3864
980,40.9744
341,33.56
2,71.931
3467,54.1304
160,45.8846
2670,49.8125
17,32.5833
2050,30.7619
2146,38.75
5196,21.6667
1955,59.1053
2426,27.8571
2188,58.9429
2310,36.871
227,26.96
2947,28.5313
143,80.7037
757,43.1034
29,64.8571
2360,30.871
1215,81.8125
2441,67.6667
5712,29.3182
327,45.1364
2420,38.0714
3134,26.5
1733,62.2083
1987,50.0968
3650,41.6552
125,48.2581
243,44.3902
1118,67.7273
7694,42.3125
4117,32.7627
293,61.8571
1250,26.0769
576,67.7083
1517,38.8519
1213,58.2857
419,25.4
602,41.1613
1204,41.325
76,49.5439
207,54.6863
1119,28.8571
359,36.9545
7017,36.5208
3155,30.4043
36,60.8125
37,94.2308
1638,40.7442
28,74.3226
891,28.878
2278,44.7407
361,39.25
1681,41.6538
408,78.4048
137,70.2143
826,41.4
245,70.4783
338,42.6429
294,58.5313
170,26.0851
2147,34.907
30,45.5946
577,83.3462
110,49.9048
91,24.8056
3437,33.3333
7031,30.7377
2850,31.5238
69,34.8065
2397,46.7333
1662,22.7419
353,42.1667
343,43.8197
4915,41.8571
344,40.8462
2235,38.2381
1009,39.1351
3030,49.4118
421,34.8929
1447,65.1143
1491,43.2857
85,91.6667
1214,25.6
4,80.16
3294,31.6491
2516,32.1304
2550,45.4545
67,61.8571
2457,53.1333
2427,62.0909
123,73.4545
1372,69.1429
126,48.7143
124,60.0
1403,86.1154
2904,78.375
783,28.1389
857,38.15
147,32.8462
54,83.5763
4112,27.4722
1019,61.7037
6772,53.6154
2160,29.3467
9402,38.6604
158,90.3462
665,37.6296
138,39.2857
1404,58.1111
211,34.25
858,30.84
1193,52.6757
4030,36.1515
1433,55.0417
43,40.6923
1501,56.9091
1710,52.1364
1716,60.5
40,88.625
4353,46.4583
4360,73.2609
1840,67.4815
701,30.9559
148,32.8837
86,61.12
122,50.1071
104,45.8696
543,82.6364
2880,29.2895
1205,53.0
2150,37.4167
999,73.5862
8670,43.119
2866,64.8889
3298,25.2222
228,76.5106
7695,44.75
7018,40.0455
151,52.625
1668,34.9459
607,37.7797
1948,60.0952
1502,65.3913
4026,28.6667
520,67.7632
1841,62.0
120,37.68
4204,65.3684
3769,47.6512
3135,29.375
2151,79.3333
1005,47.2553
1678,31.8868
39,64.8605
45,77.6923
561,44.1
713,40.2609
1453,22.5952
2800,43.4
193,51.4333
4028,26.6364
666,37.5926
1519,76.7045
110,30.4167
3742,44.8974
106,45.1132
261,49.0
838,60.7429
6706,26.5769
1519,66.2593
60,66.9444
79,66.8261
2149,34.5714
2663,23.9688
1016,36.4762
307,64.3793
2514,34.9792
711,64.875
680,57.931
1916,27.82
3647,66.0667
3770,32.9714
92,49.4324
2150,50.3243
105,36.9322
486,32.6667
522,40.2222
353,32.0
147,61.8333
4118,35.68
